,University,Faculty Name,Faculty Website,scholarid
249,Univ. of Illinois at Urbana-Champaign,Deming Chen,https://www.ece.illinois.edu/directory/profile/dchen,A_A_LrsAAAAJ
250,Univ. of Illinois at Urbana-Champaign,Derek Hoiem,http://dhoiem.cs.illinois.edu,HoQtR3cAAAAJ
251,Univ. of Illinois at Urbana-Champaign,Dong Wang 0002,https://www.wangdong.org,-NfMhb0AAAAJ
252,Univ. of Illinois at Urbana-Champaign,Donna Cox,http://avl.ncsa.illinois.edu/who-we-are/team/donna-cox-director,NOSCHOLARPAGE
253,Univ. of Illinois at Urbana-Champaign,Elahe Soltanaghaei,https://elahe.web.illinois.edu,atrBEDkAAAAJ
254,Univ. of Illinois at Urbana-Champaign,Eshwar Chandrasekharan,http://www.eshwarchandrasekharan.com,1cPwS48AAAAJ
255,Univ. of Illinois at Urbana-Champaign,Gagandeep Singh 0001,https://ggndpsngh.github.io,m4b2ruEAAAAJ
256,Univ. of Illinois at Urbana-Champaign,Gang Wang 0011,http://people.cs.vt.edu/gangwang,-DfTtxgAAAAJ
257,Univ. of Illinois at Urbana-Champaign,Geir E. Dullerud,https://mechanical.illinois.edu/directory/faculty/dullerud,afhaKpYAAAAJ
258,Univ. of Illinois at Urbana-Champaign,Gerald DeJong,https://cs.illinois.edu/directory/profile/mrebl,NOSCHOLARPAGE
259,Univ. of Illinois at Urbana-Champaign,Grigore Rosu,https://fsl.cs.illinois.edu/people/grigore-rosu,yxpqbdQAAAAJ
260,Univ. of Illinois at Urbana-Champaign,Gul A. Agha,https://cs.illinois.edu/directory/profile/agha,orHlhhQAAAAJ
261,Univ. of Illinois at Urbana-Champaign,Han Zhao 0002,https://hanzhaoml.github.io,x942ipYAAAAJ
262,Univ. of Illinois at Urbana-Champaign,Hanghang Tong,http://tonghanghang.org,RaINcuUAAAAJ
263,Univ. of Illinois at Urbana-Champaign,Hari Sundaram,http://sundaram.cs.illinois.edu,Z962IGQAAAAJ
264,Univ. of Illinois at Urbana-Champaign,Heng Ji,http://blender.cs.illinois.edu/hengji.html,z7GCqT4AAAAJ
265,Univ. of Illinois at Urbana-Champaign,Indranil Gupta,http://indy.cs.illinois.edu,Waaj7a8AAAAJ
266,Univ. of Illinois at Urbana-Champaign,James M. Rehg,http://rehg.org,8kA3eDwAAAAJ
267,Univ. of Illinois at Urbana-Champaign,Jeff Erickson 0001,http://jeffe.cs.illinois.edu,uS9jHPkAAAAJ
268,Univ. of Illinois at Urbana-Champaign,Jian Huang 0006,http://jianh.web.engr.illinois.edu,wYasaaUAAAAJ
269,Univ. of Illinois at Urbana-Champaign,Jian Peng 0001,http://jianpeng.web.engr.illinois.edu,4wcAVXAAAAAJ
270,Univ. of Illinois at Urbana-Champaign,Jiawei Han 0001,http://hanj.cs.illinois.edu,Kv9AbjMAAAAJ
271,Univ. of Illinois at Urbana-Champaign,Jimeng Sun 0001,http://sunlab.org,9jmmp5sAAAAJ
272,Univ. of Illinois at Urbana-Champaign,Jingrui He,https://www.hejingrui.org,hXpZynkAAAAJ
273,Univ. of Illinois at Urbana-Champaign,John C. Hart,https://cs.illinois.edu/directory/profile/jch,MjmBY5AAAAAJ
274,Univ. of Illinois at Urbana-Champaign,Josep Torrellas,http://iacoma.cs.uiuc.edu/josep/torrellas.html,zdnAkgsAAAAJ
275,Univ. of Illinois at Urbana-Champaign,José Meseguer 0001,http://formal.cs.illinois.edu/meseguer,KZFo7ZkAAAAJ
276,Univ. of Illinois at Urbana-Champaign,Jugal Garg,https://jugal.ise.illinois.edu,yUkEmCsAAAAJ
277,Univ. of Illinois at Urbana-Champaign,Julia Hockenmaier,http://juliahmr.cs.illinois.edu,iIiVrrQAAAAJ
278,Univ. of Illinois at Urbana-Champaign,Karrie G. Karahalios,https://cs.illinois.edu/directory/profile/kkarahal,xyHrRFUAAAAJ
279,Univ. of Illinois at Urbana-Champaign,Karthekeyan Chandrasekaran,http://karthik.ise.illinois.edu,VqhGYrUAAAAJ
280,Univ. of Illinois at Urbana-Champaign,Kathryn Cunningham,https://cs.illinois.edu/about/people/faculty/katcun,0qZz9bYAAAAJ
281,Univ. of Illinois at Urbana-Champaign,Kevin Chang 0001,https://cs.illinois.edu/directory/profile/kcchang,sugWZ6MAAAAJ
282,Univ. of Illinois at Urbana-Champaign,Kirill Levchenko,http://klevchen.ece.illinois.edu,bVGlTd4AAAAJ
283,Univ. of Illinois at Urbana-Champaign,Klara Nahrstedt,https://cs.illinois.edu/directory/profile/klara,CUO0vDcAAAAJ
284,Univ. of Illinois at Urbana-Champaign,Koustuv Saha,https://koustuv.com,tipePDkAAAAJ
285,Univ. of Illinois at Urbana-Champaign,Kris Hauser,http://cs.illinois.edu/directory/profile/kkhauser,-sGaL8sAAAAJ
286,Univ. of Illinois at Urbana-Champaign,Lav R. Varshney,http://varshney.web.engr.illinois.edu,JIJGu30AAAAJ
287,Univ. of Illinois at Urbana-Champaign,Lawrence Rauchwerger,https://parasollab.web.illinois.edu/people/rwerger,ronge0AAAAAJ
288,Univ. of Illinois at Urbana-Champaign,Laxmikant V. Kalé,http://charm.cs.uiuc.edu/~kale,TPOorDcAAAAJ
289,Univ. of Illinois at Urbana-Champaign,Leonard Pitt,https://cs.illinois.edu/directory/profile/pitt,GdYYuwoAAAAJ
290,Univ. of Illinois at Urbana-Champaign,Leslie Gasser,https://ischool.illinois.edu/people/faculty/gasser,NOSCHOLARPAGE
291,Univ. of Illinois at Urbana-Champaign,Ling Ren 0001,https://sites.google.com/view/renling,0uB26_QAAAAJ
292,Univ. of Illinois at Urbana-Champaign,Lingming Zhang 0001,http://lingming.cs.illinois.edu,zzbWQE4AAAAJ
293,Univ. of Illinois at Urbana-Champaign,Lui Raymond Sha,https://cs.illinois.edu/directory/profile/lrs,SlXqNooAAAAJ
294,Univ. of Illinois at Urbana-Champaign,Luke N. Olson,http://lukeo.cs.illinois.edu,o43oc6AAAAAJ
295,Univ. of Illinois at Urbana-Champaign,Mahesh Viswanathan 0001,http://vmahesh.cs.illinois.edu,nztNRM0AAAAJ
296,Univ. of Illinois at Urbana-Champaign,Mani Golparvar Fard,http://cee.illinois.edu/directory/profile/mgolpar,js1mtE4AAAAJ
297,Univ. of Illinois at Urbana-Champaign,Marc Snir,http://snir.cs.illinois.edu,HaI6LesAAAAJ
298,Univ. of Illinois at Urbana-Champaign,Marco Caccamo,http://pertsserver.cs.uiuc.edu/~mcaccamo,Jbo1MqwAAAAJ
299,Univ. of Illinois at Urbana-Champaign,Mark A. Hasegawa-Johnson,http://www.ifp.illinois.edu/~hasegawa,18O0OAwAAAAJ
300,Univ. of Illinois at Urbana-Champaign,Matthew Caesar,https://caesar.web.engr.illinois.edu,HHn7118AAAAJ
301,Univ. of Illinois at Urbana-Champaign,Michael A. Forbes 0001,http://miforbes.cs.illinois.edu,NOSCHOLARPAGE
302,Univ. of Illinois at Urbana-Champaign,Mohammed El-Kebir,http://www.el-kebir.net,8mUzslcAAAAJ
303,Univ. of Illinois at Urbana-Champaign,Nam Sung Kim,https://fast.ece.illinois.edu,iccBxJIAAAAJ&hl
304,Univ. of Illinois at Urbana-Champaign,Nan Jiang 0008,http://nanjiang.cs.illinois.edu,nUlanA8AAAAJ
305,Univ. of Illinois at Urbana-Champaign,Nancy M. Amato,https://parasollab.web.illinois.edu/people/amato,AmaB9c4AAAAJ
306,Univ. of Illinois at Urbana-Champaign,Nikita Borisov,https://www.ece.illinois.edu/directory/profile/nikita,MnsxqAcAAAAJ
307,Univ. of Illinois at Urbana-Champaign,Nitin H. Vaidya,http://disc.ece.illinois.edu,C4kPEC0AAAAJ
308,Univ. of Illinois at Urbana-Champaign,Olgica Milenkovic,https://www.ece.illinois.edu/directory/profile/milenkov,G4LSqL8AAAAJ
309,Univ. of Illinois at Urbana-Champaign,Oluwasanmi Koyejo,http://sanmi.cs.illinois.edu,EaaOeJwAAAAJ
310,Univ. of Illinois at Urbana-Champaign,Ouri E. Wolfson,https://www.cs.uic.edu/~wolfson,zGSP_osAAAAJ
311,Univ. of Illinois at Urbana-Champaign,P. Madhusudan,http://madhu.cs.illinois.edu,V828uG8AAAAJ
312,Univ. of Illinois at Urbana-Champaign,Paris Smaragdis,http://paris.cs.illinois.edu,AYpm7KcAAAAJ
313,Univ. of Illinois at Urbana-Champaign,Radhika Mittal,http://radhikam.web.illinois.edu,96mJbhwAAAAJ
314,Univ. of Illinois at Urbana-Champaign,Rakesh Kumar 0002,https://www.ece.illinois.edu/directory/profile/rakeshk,HN8BPrEAAAAJ
315,Univ. of Illinois at Urbana-Champaign,Ramnatthan Alagappan,https://ramalagappan.github.io,K_pmyVcAAAAJ
316,Univ. of Illinois at Urbana-Champaign,Ranjitha Kumar,https://cs.illinois.edu/directory/profile/ranjitha,5fiQ8-YAAAAJ
317,Univ. of Illinois at Urbana-Champaign,Ravi K. Iyer,https://www.ece.illinois.edu/directory/profile/rkiyer,NOSCHOLARPAGE
318,Univ. of Illinois at Urbana-Champaign,Reyhaneh Jabbarvand,http://reyhaneh.cs.illinois.edu,9gmW8MYAAAAJ
319,Univ. of Illinois at Urbana-Champaign,Robert J. Brunner,http://www.astro.illinois.edu/people/bigdog,tL8qoFQAAAAJ
320,Univ. of Illinois at Urbana-Champaign,Robin Hillary Kravets,https://cs.illinois.edu/directory/profile/rhk,dACRUjgAAAAJ
321,Univ. of Illinois at Urbana-Champaign,Romit Roy Choudhury,http://croy.web.engr.illinois.edu,dq2wG-AAAAAJ
322,Univ. of Illinois at Urbana-Champaign,Roxana Girju,http://www.linguistics.illinois.edu/people/girju,NOSCHOLARPAGE
323,Univ. of Illinois at Urbana-Champaign,Roy H. Campbell,http://cs.illinois.edu/directory/profile/rhc,2ftJYXMAAAAJ
324,Univ. of Illinois at Urbana-Champaign,Ruta Mehta,https://cs.illinois.edu/directory/profile/rutameht,NfvUWXgAAAAJ
325,Univ. of Illinois at Urbana-Champaign,Sam Kamin,https://kamin.cs.illinois.edu,NOSCHOLARPAGE
326,Univ. of Illinois at Urbana-Champaign,Samuel N. Kamin,http://loome.cs.uiuc.edu/kamin,NOSCHOLARPAGE
327,Univ. of Illinois at Urbana-Champaign,Sariel Har-Peled,https://cs.illinois.edu/directory/profile/sariel,2s9_ZWgAAAAJ
328,Univ. of Illinois at Urbana-Champaign,Sarita V. Adve,http://rsim.cs.illinois.edu/~sadve,5m-oAesAAAAJ
329,Univ. of Illinois at Urbana-Champaign,Sasa Misailovic,http://illinois.edu/calendar/detail/2568/32614650,3qJQjIYAAAAJ
330,Univ. of Illinois at Urbana-Champaign,Saugata Ghose,https://ghose.web.illinois.edu,vdlcErkAAAAJ
331,Univ. of Illinois at Urbana-Champaign,Saurabh Gupta 0001,http://saurabhg.web.illinois.edu,1HO5UacAAAAJ
332,Univ. of Illinois at Urbana-Champaign,Saurabh Sinha,http://www.sinhalab.net/sinha-s-home,7BM1uyYAAAAJ
333,Univ. of Illinois at Urbana-Champaign,Sayan Mitra,http://mitras.ece.illinois.edu,dXUl8ewAAAAJ
334,Univ. of Illinois at Urbana-Champaign,Shaowen Wang,http://www.cigi.illinois.edu/shaowen,qcUhJIcAAAAJ
335,Univ. of Illinois at Urbana-Champaign,Sharifa Sultana,https://www.sharifasultana.com,2wSaNE0AAAAJ
336,Univ. of Illinois at Urbana-Champaign,Sheldon H. Jacobson,http://shj.cs.illinois.edu,ZLTSUtsAAAAJ
337,Univ. of Illinois at Urbana-Champaign,Shenlong Wang,http://shenlong.web.illinois.edu,QFpswmcAAAAJ
338,Univ. of Illinois at Urbana-Champaign,Shobha Vasudevan,http://faculty.ece.illinois.edu/shobhav,_bdmmpAAAAAJ
339,Univ. of Illinois at Urbana-Champaign,Steven Lumetta,https://www.ece.illinois.edu/directory/profile/lumetta,NOSCHOLARPAGE
340,Univ. of Illinois at Urbana-Champaign,Steven M. LaValle,http://oulu.cs.illinois.edu,72e5VYEAAAAJ
341,Univ. of Illinois at Urbana-Champaign,Svetlana Lazebnik,http://slazebni.cs.illinois.edu,xKOEaRoAAAAJ
342,Univ. of Illinois at Urbana-Champaign,T. Kesavadas,http://ise.illinois.edu/directory/profile/kesh,gOOXpw0AAAAJ
343,Univ. of Illinois at Urbana-Champaign,Tal August,https://talaugust.github.io,DkOW1PwAAAAJ
344,Univ. of Illinois at Urbana-Champaign,Talia Ringer,https://dependenttyp.es,JCJzlXsAAAAJ
345,Univ. of Illinois at Urbana-Champaign,Tandy J. Warnow,https://tandy.cs.illinois.edu,pPB_WK0AAAAJ
346,Univ. of Illinois at Urbana-Champaign,Tarek F. Abdelzaher,http://web.engr.illinois.edu/~zaher,cA28Zs0AAAAJ
347,Univ. of Illinois at Urbana-Champaign,Tianyin Xu,https://tianyin.github.io,h5ZyE5wAAAAJ
348,Univ. of Illinois at Urbana-Champaign,Timothy Bretl,http://bretl.csl.illinois.edu,ab_0lGcAAAAJ
349,Univ. of Illinois at Urbana-Champaign,Timothy M. Chan,http://tmc.web.engr.illinois.edu,NOSCHOLARPAGE
350,Univ. of Illinois at Urbana-Champaign,Victoria Stodden,https://ischool.illinois.edu/people/victoria-stodden,LWw60SgAAAAJ
351,Univ. of Illinois at Urbana-Champaign,Vikram S. Adve,https://vikram.cs.illinois.edu,VbruE20AAAAJ
352,Univ. of Illinois at Urbana-Champaign,Wai-Tat Fu,http://web.engr.illinois.edu/~wfu,W_KpAMcAAAAJ
353,Univ. of Illinois at Urbana-Champaign,Weng Cho Chew,https://www.ece.illinois.edu/directory/profile/w-chew,wPH1kk0AAAAJ
354,Univ. of Illinois at Urbana-Champaign,Wenzhen Yuan,https://cs.illinois.edu/about/people/all-faculty/yuanwz,SNqm6doAAAAJ
355,Univ. of Illinois at Urbana-Champaign,William H. Sanders,http://whs.crhc.illinois.edu,FClnlsgAAAAJ
356,Univ. of Illinois at Urbana-Champaign,William S. Moses,https://wsmoses.com,tPC00zwAAAAJ
357,Univ. of Illinois at Urbana-Champaign,Yang Wang 0005,https://yangwang.ischool.illinois.edu,bN-ipRAAAAAJ
358,Univ. of Illinois at Urbana-Champaign,Yih-Chun Hu,https://www.ece.illinois.edu/directory/profile/yihchun,VvvjMCgAAAAJ
359,Univ. of Illinois at Urbana-Champaign,Yongjoo Park,https://yongjoopark.com,Pd7IdigAAAAJ
360,Univ. of Illinois at Urbana-Champaign,Yu-Xiong Wang,https://yxw.web.illinois.edu,T_Q-xDkAAAAJ
361,Univ. of Illinois at Urbana-Champaign,Yuan Zhou 0007,https://yuanz.web.illinois.edu,j4Fshz0AAAAJ
362,Univ. of Illinois at Urbana-Champaign,Yun Huang 0003,https://ischool.illinois.edu/people/yun-huang,QgHcQBsAAAAJ
363,Univ. of Illinois at Urbana-Champaign,Yunzhu Li,https://yunzhuli.github.io,WlA92lcAAAAJ
364,Univ. of Illinois at Urbana-Champaign,Yupeng Zhang 0001,https://zhangyp.web.illinois.edu,nLnKIikAAAAJ
365,Univ. of California - San Diego,Aaron Schulman,http://cseweb.ucsd.edu/~schulman,OP27m34AAAAJ
366,Univ. of California - San Diego,Adalbert Gerald Soosai Raj,https://adalbertgerald.github.io,0TxoLzMAAAAJ
367,Univ. of California - San Diego,Albert Chern,https://page.math.tu-berlin.de/~chern/projects,f3o6lHUAAAAJ
368,Univ. of California - San Diego,Alex C. Snoeren,http://cseweb.ucsd.edu/~snoeren,lBzZU1IAAAAJ
369,Univ. of California - San Diego,Alex Orailoglu,http://cseweb.ucsd.edu/~alex,RJhla18AAAAJ
370,Univ. of California - San Diego,Alin Deutsch,https://jacobsschool.ucsd.edu/faculty/profile?id=179,2lZr6WsAAAAJ
371,Univ. of California - San Diego,Alon Orlitsky,http://jacobsdev.ucsd.edu/faculty/faculty_bios/index.sfe?fmp_recid=54,NOSCHOLARPAGE
372,Univ. of California - San Diego,Amy Ousterhout,https://amyousterhout.com,_AdiLO4AAAAJ
373,Univ. of California - San Diego,Andrew B. Kahng,http://vlsicad.ucsd.edu/~abk,zCO_h3cAAAAJ
374,Univ. of California - San Diego,Arun Kumar 0001,http://cseweb.ucsd.edu/~arunkk,hZQ57XcAAAAJ
375,Univ. of California - San Diego,Arya Mazumdar,http://mazumdar.ucsd.edu,9tjQU1EAAAAJ
376,Univ. of California - San Diego,Babak Salimi,https://bsalimi.github.io,C8hpXkAAAAJ
377,Univ. of California - San Diego,Barna Saha,https://barnasaha.net,BsmjRdoAAAAJ
378,Univ. of California - San Diego,Behrouz Touri,http://eceweb.ucsd.edu/~btouri,W1BHaOwAAAAJ
379,Univ. of California - San Diego,Berk Ustun,https://www.berkustun.com,6z_XWYcAAAAJ
380,Univ. of California - San Diego,Bill Lin 0001,http://cwcserv.ucsd.edu/~billlin,j3geh3QAAAAJ
381,Univ. of California - San Diego,Biwei Huang,https://biweihuang.com,hTRCBCgAAAAJ
382,Univ. of California - San Diego,Carlos Jensen,https://www.linkedin.com/in/carlos-jensen-356145,v7fzzssAAAAJ
383,Univ. of California - San Diego,Christine Alvarado,https://sites.google.com/a/eng.ucsd.edu/alvarado/home,kAQ5y8QAAAAJ
384,Univ. of California - San Diego,Chung-Kuan Cheng,http://cseweb.ucsd.edu/~kuan,NOSCHOLARPAGE
385,Univ. of California - San Diego,Daniel Grier,http://danielgrier.com,ctWr1q8AAAAJ
386,Univ. of California - San Diego,Daniel Kane,https://cseweb.ucsd.edu/~dakane,DulpV-cAAAAJ
387,Univ. of California - San Diego,Daniele Micciancio,http://cseweb.ucsd.edu/~daniele,8rjreLIAAAAJ
388,Univ. of California - San Diego,David J. Kriegman,http://cseweb.ucsd.edu/~kriegman,EqetexsAAAAJ
389,Univ. of California - San Diego,Dean M. Tullsen,https://cseweb.ucsd.edu/~tullsen,BEEuinQAAAAJ
390,Univ. of California - San Diego,Debashis Sahoo,https://sites.google.com/view/debashis-sahoo,wSehpJsAAAAJ
391,Univ. of California - San Diego,Deepak Kumar,https://kumarde.com,JoKEquUAAAAJ
392,Univ. of California - San Diego,Deian Stefan,https://cseweb.ucsd.edu/~dstefan,qTVj7nwAAAAJ
393,Univ. of California - San Diego,Dinesh Bharadia,https://web.eng.ucsd.edu/~dineshb,5SjaXJsAAAAJ
394,Univ. of California - San Diego,Don Norman,http://www.jnd.org,h-2JebwAAAAJ
395,Univ. of California - San Diego,Earlence Fernandes,http://earlence.com,OSPeHGAAAAAJ
396,Univ. of California - San Diego,Edward Jay Wang,https://www.ejaywang.com,W2EHn7gAAAAJ
397,Univ. of California - San Diego,F. R. K. Chung,http://math.ucsd.edu/~fan,7hPnuFQAAAAJ
398,Univ. of California - San Diego,Farinaz Koushanfar,https://farinaz.eng.ucsd.edu/home,3XnMVUAAAAAJ
399,Univ. of California - San Diego,Gal Mishne,https://datascience.ucsd.edu/people/gal-mishne,KrwpdXYAAAAJ
400,Univ. of California - San Diego,Garrison W. Cottrell,https://cseweb.ucsd.edu/~gary,5Aut7EEAAAAJ
401,Univ. of California - San Diego,Geoff Voelker,http://cseweb.ucsd.edu/~voelker,ZfDtNpUAAAAJ
402,Univ. of California - San Diego,George C. Papen,https://profiles.ucsd.edu/george.papen,NOSCHOLARPAGE
403,Univ. of California - San Diego,George Porter,http://cseweb.ucsd.edu/~gmporter,aWQabOQAAAAJ
404,Univ. of California - San Diego,Glenn Tesler,http://www.math.ucsd.edu/~gptesler,NOSCHOLARPAGE
405,Univ. of California - San Diego,H. L. Graham,https://cseweb.ucsd.edu/~rgraham,qrPaF3QAAAAJ
406,Univ. of California - San Diego,Haijun Xia,https://haijunxia.ucsd.edu,8U4q0sIAAAAJ
407,Univ. of California - San Diego,Hao Su 0001,https://cseweb.ucsd.edu/~haosu,1P8Zu04AAAAJ
408,Univ. of California - San Diego,Hao Zhang 0025,https://people.eecs.berkeley.edu/~hao,H1d4BS8AAAAJ
409,Univ. of California - San Diego,Haojian Jin,http://haojianj.in,IivlhesAAAAJ
410,Univ. of California - San Diego,Henrik I. Christensen,http://www.hichristensen.net,MA8rI0MAAAAJ
411,Univ. of California - San Diego,Imani N. S. Munyaka,https://www.cise.ufl.edu/~isherman,LKa7Qs0AAAAJ
412,Univ. of California - San Diego,Ingolf H. Krüger,http://jacobsschool.ucsd.edu/faculty/faculty_bios/index.sfe?fmp_recid=199,NOSCHOLARPAGE
413,Univ. of California - San Diego,James D. Hollan,http://hci.ucsd.edu/hollan,LOFYnLkAAAAJ
414,Univ. of California - San Diego,Jeanne Ferrante,http://cseweb.ucsd.edu/~ferrante,NOSCHOLARPAGE
415,Univ. of California - San Diego,Jeffrey B. Remmel,http://www.math.ucsd.edu/~remmel,NOSCHOLARPAGE
416,Univ. of California - San Diego,Jingbo Shang,https://shangjingbo1226.github.io,0SkFI4MAAAAJ
417,Univ. of California - San Diego,Jishen Zhao,https://cseweb.ucsd.edu/~jzhao,MtkNrygAAAAJ
418,Univ. of California - San Diego,Joe Gibbs Politz,https://jpolitz.github.io,WKvmSlYAAAAJ
419,Univ. of California - San Diego,Joseph Pasquale,https://cseweb.ucsd.edu/~pasquale,8lkdGgsAAAAJ
420,Univ. of California - San Diego,Julian J. McAuley,http://cseweb.ucsd.edu/~jmcauley,icbo4M0AAAAJ
421,Univ. of California - San Diego,Jun-Kun Wang,https://jimwang123.github.io,FUjQpmgAAAAJ
422,Univ. of California - San Diego,Kristen Vaccaro,http://kvaccaro.com,O5s8ApsAAAAJ
423,Univ. of California - San Diego,Larry Carter,https://cseweb.ucsd.edu/~carter,NOSCHOLARPAGE
424,Univ. of California - San Diego,Laurel D. Riek,https://cseweb.ucsd.edu/~lriek,W6zy3tkAAAAJ
425,Univ. of California - San Diego,Leo Porter 0001,https://leoporter.ucsd.edu,2ITK0EUAAAAJ
426,Univ. of California - San Diego,Leon Bergen,http://ling.ucsd.edu/people/faculty/profiles/LeonBergen.html,0FclEuAAAAAJ
427,Univ. of California - San Diego,Lianhui Qin,https://sites.google.com/view/lianhuiqin/home,smd19iIAAAAJ
428,Univ. of California - San Diego,Lilly C. Irani,https://quote.ucsd.edu/lirani,FGWYdYUAAAAJ
429,Univ. of California - San Diego,Lily Weng,https://datascience.ucsd.edu/people/lily-weng,v8GM4xoAAAAJ
430,Univ. of California - San Diego,Loris D'Antoni,https://cseweb.ucsd.edu/~ldantoni,ao8EeJ8AAAAJ
431,Univ. of California - San Diego,Manmohan Chandraker,http://cseweb.ucsd.edu/~mkchandraker,oPFCNk4AAAAJ
432,Univ. of California - San Diego,Melissa Gymrek,http://gymreklab.com/index.html,nonLWiYAAAAJ
433,Univ. of California - San Diego,Mia Minnes,https://cseweb.ucsd.edu/~minnes,jr9OS68AAAAJ
434,Univ. of California - San Diego,Michael C. Yip,https://yip.eng.ucsd.edu,gSYxbCYAAAAJ
435,Univ. of California - San Diego,Michael Coblenz,https://cseweb.ucsd.edu/~mcoblenz,sKuY6fIAAAAJ
436,Univ. of California - San Diego,Michael Thomas Tolley,https://tolley.eng.ucsd.edu,0kOHVOkAAAAJ
437,Univ. of California - San Diego,Mihir Bellare,https://cseweb.ucsd.edu/~mihir,2pW1g5IAAAAJ
438,Univ. of California - San Diego,Mikhail Belkin,https://datascience.ucsd.edu/staff-members/mikhail-belkin,Iwd9DdkAAAAJ
439,Univ. of California - San Diego,Nadia Heninger,https://cseweb.ucsd.edu/~nadiah,okx33sUAAAAJ
440,Univ. of California - San Diego,Nadia Polikarpova,https://cseweb.ucsd.edu/~npolikarpova,CxzUX0EAAAAJ
441,Univ. of California - San Diego,Nadir Weibel,https://www.ubicomp.ucsd.edu/weibel,KMVQjuQAAAAJ
442,Univ. of California - San Diego,Ndapa Nakashole,http://nakashole.com,NOSCHOLARPAGE
443,Univ. of California - San Diego,Nicholas G. Gravish,http://web.eng.ucsd.edu/~ngravish,AEWTj-4AAAAJ
444,Univ. of California - San Diego,Nikolay A. Atanasov,https://natanaso.github.io,RTkSatQAAAAJ
445,Univ. of California - San Diego,Nuno Bandeira,https://cseweb.ucsd.edu/~nbandeir,dufShEsAAAAJ
446,Univ. of California - San Diego,Nuno Vasconcelos,http://www.svcl.ucsd.edu/~nuno,Fykyo9gAAAAJ
447,Univ. of California - San Diego,Parinaz Naghizadeh,https://jacobsschool.ucsd.edu/people/profile/parinaz-naghizadeh,rbleSIcAAAAJ
448,Univ. of California - San Diego,Pat Pannuto,https://patpannuto.com,4uuuczIAAAAJ
449,Univ. of California - San Diego,Pavel A. Pevzner,http://cseweb.ucsd.edu/~ppevzner,0fq5QeIAAAAJ
450,Univ. of California - San Diego,Pengtao Xie,https://sites.google.com/site/pengtaoxie2008,cnncomYAAAAJ
451,Univ. of California - San Diego,Philip J. Guo,http://pgbovine.net,CKXeqHoAAAAJ
452,Univ. of California - San Diego,Pradeep K. Khosla,http://chancellor.ucsd.edu/chancellor-khosla,HtgKHRIAAAAJ
453,Univ. of California - San Diego,Prithviraj Ammanabrolu,http://prithvirajva.com,2yaiWZ8AAAAJ
454,Univ. of California - San Diego,Qi Rose Yu,http://roseyu.com,4HTITaMAAAAJ
455,Univ. of California - San Diego,Qipeng Liu 0001,https://sites.google.com/view/qipengliu,oQPOdX0AAAAJ
456,Univ. of California - San Diego,R. Stuart Geiger,https://stuartgeiger.com,0AvWi3wAAAAJ
457,Univ. of California - San Diego,Rajesh Gupta 0001,http://mesl.ucsd.edu/gupta,I1w51gUAAAAJ
458,Univ. of California - San Diego,Ramamohan Paturi,http://jacobsschool.ucsd.edu/faculty/faculty_bios/index.sfe?fmp_recid=118,NOSCHOLARPAGE
